cbsa_name,doy,post,pre,pm25_diff,excess_mort_rate,pop,excess_mort
"Los Angeles-Long Beach-Anaheim, CA",252,20.271428571428572,12.50506329113924,7.766365280289332,5.281128390596746,2.662701,14.062065846770347
"Los Angeles-Long Beach-Anaheim, CA",253,15.355555555555556,12.225925925925926,3.1296296296296298,2.1281481481481483,2.662701,5.666622202222223
"Los Angeles-Long Beach-Anaheim, CA",254,26.27777777777778,12.347142857142858,13.93063492063492,9.472831746031746,2.662701,25.223318562990478
"Los Angeles-Long Beach-Anaheim, CA",255,46.56666666666666,11.676923076923076,34.88974358974359,23.725025641025642,2.662701,63.172649499384626
"Los Angeles-Long Beach-Anaheim, CA",256,53.51111111111111,10.2,43.31111111111112,29.45155555555556,2.662701,78.42068642933336
"Los Angeles-Long Beach-Anaheim, CA",257,48.166666666666664,9.07391304347826,39.0927536231884,26.583072463768115,2.662701,70.78277363234783
"Los Angeles-Long Beach-Anaheim, CA",258,54.87777777777778,8.95974025974026,45.91803751803752,31.224265512265518,2.662701,83.14088300377492
"Los Angeles-Long Beach-Anaheim, CA",259,54.5,9.803658536585365,44.69634146341463,30.393512195121954,2.662701,80.92883531546343
"Portland-Vancouver-Hillsboro, OR-WA",214,3.19,12.50204081632653,-9.312040816326531,-6.332187755102042,0.517784,-3.2787055045877556
"Portland-Vancouver-Hillsboro, OR-WA",215,3.1818181818181817,13.293478260869565,-10.111660079051383,-6.875928853754941,0.517784,-3.5602459456126483
"Portland-Vancouver-Hillsboro, OR-WA",216,3.9727272727272727,10.873469387755103,-6.90074211502783,-4.692504638218924,0.517784,-2.4297038215955475
"Portland-Vancouver-Hillsboro, OR-WA",217,5.990909090909091,6.45,-0.459090909090909,-0.3121818181818181,0.517784,-0.16164275054545452
"Portland-Vancouver-Hillsboro, OR-WA",218,5.254545454545455,7.559574468085106,-2.3050290135396514,-1.5674197292069632,0.517784,-0.8115848570676982
"Portland-Vancouver-Hillsboro, OR-WA",219,3.3454545454545457,9.251020408163265,-5.90556586270872,-4.015784786641929,0.517784,-2.079309109966605
"Portland-Vancouver-Hillsboro, OR-WA",220,4.554545454545455,11.236,-6.681454545454546,-4.543389090909091,0.517784,-2.352494177047273
"Portland-Vancouver-Hillsboro, OR-WA",221,3.790909090909091,11.074468085106384,-7.283558994197293,-4.952820116054159,0.517784,-2.5644910109709866
"Portland-Vancouver-Hillsboro, OR-WA",222,3.418181818181818,9.058823529411764,-5.6406417112299465,-3.8356363636363637,0.517784,-1.986031138909091
"Portland-Vancouver-Hillsboro, OR-WA",223,3.2363636363636363,7.4399999999999995,-4.203636363636363,-2.8584727272727273,0.517784,-1.4800714426181818
"Portland-Vancouver-Hillsboro, OR-WA",224,5.054545454545455,5.541666666666667,-0.4871212121212123,-0.3312424242424244,0.517784,-0.17151202739393948
"Portland-Vancouver-Hillsboro, OR-WA",225,5.472727272727273,7.815384615384615,-2.3426573426573425,-1.593006993006993,0.517784,-0.8248335328671329
"Portland-Vancouver-Hillsboro, OR-WA",226,6.4363636363636365,13.886274509803922,-7.4499108734402855,-5.065939393939394,0.517784,-2.6230623631515155
"Portland-Vancouver-Hillsboro, OR-WA",227,7.3545454545454545,15.029787234042553,-7.675241779497099,-5.219164410058028,0.517784,-2.702399824897486
"Portland-Vancouver-Hillsboro, OR-WA",228,6.881818181818182,6.766666666666667,0.11515151515151523,0.07830303030303036,0.517784,0.04054405624242428
"Portland-Vancouver-Hillsboro, OR-WA",229,9.809090909090909,4.413725490196079,5.39536541889483,3.6688484848484846,0.517784,1.8996710438787878
"Portland-Vancouver-Hillsboro, OR-WA",230,7.363636363636363,8.497916666666667,-1.1342803030303035,-0.7713106060606064,0.517784,-0.399372290848485
"Portland-Vancouver-Hillsboro, OR-WA",231,4.2272727272727275,9.403921568627451,-5.176648841354724,-3.5201212121212127,0.517784,-1.8226624416969701
"Portland-Vancouver-Hillsboro, OR-WA",232,3.6636363636363636,12.742,-9.078363636363637,-6.173287272727274,0.517784,-3.196429377221819
"Portland-Vancouver-Hillsboro, OR-WA",233,2.109090909090909,16.56382978723404,-14.454738878143132,-9.82922243713733,0.517784,-5.089414110390716
"Portland-Vancouver-Hillsboro, OR-WA",234,2.081818181818182,26.906,-24.824181818181817,-16.880443636363637,0.517784,-8.74042362781091
"Portland-Vancouver-Hillsboro, OR-WA",235,3.3727272727272726,16.037254901960786,-12.664527629233513,-8.611878787878789,0.517784,-4.459093046303031
"Portland-Vancouver-Hillsboro, OR-WA",236,4.390909090909091,4.76875,-0.37784090909090917,-0.25693181818181826,0.517784,-0.1330351845454546
"Portland-Vancouver-Hillsboro, OR-WA",237,4.190909090909091,6.940384615384615,-2.749475524475524,-1.8696433566433563,0.517784,-0.9680714157762237
"Portland-Vancouver-Hillsboro, OR-WA",238,3.981818181818182,6.068627450980392,-2.08680926916221,-1.4190303030303029,0.517784,-0.7347511864242424
"Portland-Vancouver-Hillsboro, OR-WA",239,4.175,6.551063829787235,-2.3760638297872347,-1.6157234042553197,0.517784,-0.8365957271489365
"Portland-Vancouver-Hillsboro, OR-WA",240,3.4916666666666667,9.038,-5.546333333333333,-3.771506666666667,0.517784,-1.9528258078933334
"Portland-Vancouver-Hillsboro, OR-WA",241,3.1916666666666664,12.062,-8.870333333333333,-6.0318266666666664,0.517784,-3.1231833387733334
"Portland-Vancouver-Hillsboro, OR-WA",242,3.1083333333333334,3.772340425531915,-0.66400709219858145,-0.4515248226950354,0.517784,-0.23379232879432624
"Portland-Vancouver-Hillsboro, OR-WA",243,4.316666666666666,3.6408163265306124,0.675850340136054,0.4595782312925168,0.517784,0.23796225491156453
"Portland-Vancouver-Hillsboro, OR-WA",244,2.9583333333333335,3.8816326530612244,-0.9232993197278909,-0.6278435374149659,0.517784,-0.32508733817687074
"Portland-Vancouver-Hillsboro, OR-WA",245,3.25,4.5978260869565215,-1.3478260869565215,-0.9165217391304347,0.517784,-0.474560292173913
"Portland-Vancouver-Hillsboro, OR-WA",246,2.7666666666666666,5.7379999999999995,-2.971333333333333,-2.0205066666666665,0.517784,-1.0461860238933334
"Portland-Vancouver-Hillsboro, OR-WA",247,3.1363636363636362,8.718,-5.581636363636363,-3.7955127272727274,0.517784,-1.9652557619781819
"Portland-Vancouver-Hillsboro, OR-WA",248,6.73,18.082978723404256,-11.352978723404256,-7.720025531914895,0.517784,-3.997305700017022
"Portland-Vancouver-Hillsboro, OR-WA",249,9.7,14.485106382978723,-4.785106382978723,-3.253872340425532,0.517784,-1.6848030359148938
"Portland-Vancouver-Hillsboro, OR-WA",250,7.441666666666666,8.793877551020408,-1.3522108843537417,-0.9195034013605444,0.517784,-0.47610414917006816
"Portland-Vancouver-Hillsboro, OR-WA",251,25.345454545454544,3.9465116279069767,21.39894291754757,14.551281183932348,0.517784,7.534420576541227
"Portland-Vancouver-Hillsboro, OR-WA",252,4.65,3.3918367346938774,1.258163265306123,0.8555510204081637,0.517784,0.44299062955102064
"Portland-Vancouver-Hillsboro, OR-WA",253,20.08,3.82,16.259999999999998,11.056799999999999,0.517784,5.7250341312
"Portland-Vancouver-Hillsboro, OR-WA",254,101.95,4.508510638297873,97.44148936170212,66.26021276595745,0.517784,34.308478006808514
"Portland-Vancouver-Hillsboro, OR-WA",255,190.17,4.736,185.434,126.09512000000001,0.517784,65.29003561408001
"Portland-Vancouver-Hillsboro, OR-WA",256,259.5090909090909,3.66,255.8490909090909,173.97738181818184,0.517784,90.08270466734547
"Portland-Vancouver-Hillsboro, OR-WA",257,339.02,4.576086956521739,334.44391304347823,227.42186086956522,0.517784,117.75540080848697
"Portland-Vancouver-Hillsboro, OR-WA",258,328.8909090909091,5.312244897959184,323.5786641929499,220.03349165120594,0.517784,113.92982144112801
"Portland-Vancouver-Hillsboro, OR-WA",259,203.75,12.561224489795919,191.1887755102041,130.0083673469388,0.517784,67.31625247836736
"Sacramento--Roseville--Arden-Arcade, CA",214,5.625,11.363265306122448,-5.7382653061224485,-3.9020204081632652,0.426781,-1.6653081718163265
"Sacramento--Roseville--Arden-Arcade, CA",215,4.8,12.4,-7.6000000000000005,-5.168000000000001,0.426781,-2.2056042080000005
"Sacramento--Roseville--Arden-Arcade, CA",216,6.05,9.532727272727273,-3.4827272727272733,-2.368254545454546,0.426781,-1.0107260431636367
"Sacramento--Roseville--Arden-Arcade, CA",217,5.825,9.41186440677966,-3.58686440677966,-2.439067796610169,0.426781,-1.0409477933050846
"Sacramento--Roseville--Arden-Arcade, CA",218,6.9,16.231372549019607,-9.331372549019607,-6.345333333333333,0.426781,-2.7080677053333333
"Sacramento--Roseville--Arden-Arcade, CA",219,7.025,11.717307692307692,-4.692307692307692,-3.1907692307692304,0.426781,-1.361759683076923
"Sacramento--Roseville--Arden-Arcade, CA",220,7.45,14.31132075471698,-6.8613207547169806,-4.665698113207547,0.426781,-1.9912313064528304
"Sacramento--Roseville--Arden-Arcade, CA",221,8.075,16.270212765957446,-8.195212765957447,-5.572744680851064,0.426781,-2.378341547638298
"Sacramento--Roseville--Arden-Arcade, CA",222,8.45,9.919642857142858,-1.4696428571428584,-0.9993571428571437,0.426781,-0.42650664078571465
"Sacramento--Roseville--Arden-Arcade, CA",223,7.25,8.498305084745763,-1.2483050847457626,-0.8488474576271187,0.426781,-0.36227196681355933
"Sacramento--Roseville--Arden-Arcade, CA",224,6.775,9.278,-2.503,-1.7020400000000002,0.426781,-0.7263983332400001
"Sacramento--Roseville--Arden-Arcade, CA",225,4.875,9.503636363636364,-4.628636363636364,-3.147472727272728,0.426781,-1.343281558018182
"Sacramento--Roseville--Arden-Arcade, CA",226,5.075,7.365306122448979,-2.290306122448979,-1.5574081632653058,0.426781,-0.6646722133265305
"Sacramento--Roseville--Arden-Arcade, CA",227,6.425,11,-4.575,-3.111,0.426781,-1.327715691
"Sacramento--Roseville--Arden-Arcade, CA",228,5.9,10.739622641509435,-4.839622641509434,-3.2909433962264156,0.426781,-1.404512113584906
"Sacramento--Roseville--Arden-Arcade, CA",229,4.575,11.111666666666666,-6.536666666666666,-4.444933333333333,0.426781,-1.8970130929333333
"Sacramento--Roseville--Arden-Arcade, CA",230,14.725,12.780392156862746,1.9446078431372538,1.3223333333333327,0.426781,0.564346742333333
"Sacramento--Roseville--Arden-Arcade, CA",231,21.475,11.354716981132075,10.120283018867926,6.88179245283019,0.426781,2.9370182648113214
"Sacramento--Roseville--Arden-Arcade, CA",232,35.925,13.492307692307692,22.432692307692307,15.25423076923077,0.426781,6.510215861923077
"Sacramento--Roseville--Arden-Arcade, CA",233,90.7,11.512244897959183,79.18775510204082,53.847673469387765,0.426781,22.98116393093878
"Sacramento--Roseville--Arden-Arcade, CA",234,50.95,11.4,39.550000000000004,26.894000000000005,0.426781,11.477848214000003
"Sacramento--Roseville--Arden-Arcade, CA",235,70.775,11.801754385964912,58.97324561403509,40.10180701754387,0.426781,17.114689300754392
"Sacramento--Roseville--Arden-Arcade, CA",236,61.5,13.867307692307692,47.63269230769231,32.390230769230776,0.426781,13.823535077923081
"Sacramento--Roseville--Arden-Arcade, CA",237,79.9,11.342857142857143,68.55714285714286,46.61885714285715,0.426781,19.896042470285717
"Sacramento--Roseville--Arden-Arcade, CA",238,38,8.596078431372549,29.403921568627453,19.99466666666667,0.426781,8.533343834666669
"Sacramento--Roseville--Arden-Arcade, CA",239,33.75,8.257446808510638,25.492553191489364,17.334936170212767,0.426781,7.3982213936595755
"Sacramento--Roseville--Arden-Arcade, CA",240,21.525,6.509615384615385,15.015384615384614,10.210461538461537,0.426781,4.3576309858461535
"Sacramento--Roseville--Arden-Arcade, CA",241,35.075,7.693333333333333,27.381666666666668,18.619533333333337,0.426781,7.946463055533335
