"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/31/2017","AQS","410290019","3","6.8","ug/m3 LC","28","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/01/2017","AQS","410290019","3","5.7","ug/m3 LC","24","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/02/2017","AQS","410290019","3","3.5","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/03/2017","AQS","410290019","3","4.4","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/04/2017","AQS","410290019","3","5.3","ug/m3 LC","22","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/05/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/06/2017","AQS","410290019","3","4","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/07/2017","AQS","410290019","3","4.1","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/08/2017","AQS","410290019","3","4.1","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/09/2017","AQS","410290019","3","4.5","ug/m3 LC","19","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/10/2017","AQS","410290019","3","3.5","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/11/2017","AQS","410290019","3","3.6","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/12/2017","AQS","410290019","3","4.4","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/13/2017","AQS","410290019","3","4.1","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/14/2017","AQS","410290019","3","4.3","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/15/2017","AQS","410290019","3","4","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/16/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/17/2017","AQS","410290019","3","6","ug/m3 LC","25","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/18/2017","AQS","410290019","3","5.9","ug/m3 LC","25","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/19/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/20/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/21/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/22/2017","AQS","410290019","3","3.3","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/23/2017","AQS","410290019","3","6.4","ug/m3 LC","27","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/24/2017","AQS","410290019","3","4.7","ug/m3 LC","20","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/25/2017","AQS","410290019","3","4.1","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/26/2017","AQS","410290019","3","6.8","ug/m3 LC","28","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/27/2017","AQS","410290019","3","5.9","ug/m3 LC","25","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"02/28/2017","AQS","410290019","3","4.8","ug/m3 LC","20","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/01/2017","AQS","410290019","3","4.2","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/02/2017","AQS","410290019","3","4.3","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/03/2017","AQS","410290019","3","6.8","ug/m3 LC","28","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/04/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/05/2017","AQS","410290019","3","3.8","ug/m3 LC","16","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/06/2017","AQS","410290019","3","6.1","ug/m3 LC","25","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/07/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/08/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/09/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/10/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/11/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/12/2017","AQS","410290019","3","2.9","ug/m3 LC","12","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/13/2017","AQS","410290019","3","5.2","ug/m3 LC","22","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/14/2017","AQS","410290019","3","4.8","ug/m3 LC","20","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/15/2017","AQS","410290019","3","5.2","ug/m3 LC","22","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/16/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/17/2017","AQS","410290019","3","3.6","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/18/2017","AQS","410290019","3","3.6","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/19/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/20/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/21/2017","AQS","410290019","3","2.2","ug/m3 LC","9","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/22/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/23/2017","AQS","410290019","3","3.7","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/24/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/25/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/26/2017","AQS","410290019","3","5","ug/m3 LC","21","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/27/2017","AQS","410290019","3","4","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/28/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/29/2017","AQS","410290019","3","3.7","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/30/2017","AQS","410290019","3","3.9","ug/m3 LC","16","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"03/31/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/01/2017","AQS","410290019","3","2.8","ug/m3 LC","12","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/02/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/03/2017","AQS","410290019","3","4.4","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/04/2017","AQS","410290019","3","4.5","ug/m3 LC","19","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/05/2017","AQS","410290019","3","4.8","ug/m3 LC","20","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/06/2017","AQS","410290019","3","2.1","ug/m3 LC","9","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/07/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/08/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/09/2017","AQS","410290019","3","3.6","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/10/2017","AQS","410290019","3","2.7","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/11/2017","AQS","410290019","3","4.3","ug/m3 LC","18","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/12/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/13/2017","AQS","410290019","3","2.5","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/14/2017","AQS","410290019","3","2.9","ug/m3 LC","12","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/15/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/16/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/17/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/18/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/19/2017","AQS","410290019","3","4","ug/m3 LC","17","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/20/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/21/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/22/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/23/2017","AQS","410290019","3","2.9","ug/m3 LC","12","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/24/2017","AQS","410290019","3","2.2","ug/m3 LC","9","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/25/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/26/2017","AQS","410290019","3","2.9","ug/m3 LC","12","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/27/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/28/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/29/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"04/30/2017","AQS","410290019","3","3.5","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/01/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/02/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/03/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/04/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/05/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/06/2017","AQS","410290019","3","2.4","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/07/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/08/2017","AQS","410290019","3","3.3","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/09/2017","AQS","410290019","3","3.7","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/10/2017","AQS","410290019","3","4.7","ug/m3 LC","20","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/11/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/12/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/13/2017","AQS","410290019","3","3.2","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/14/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/15/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/16/2017","AQS","410290019","3","3.4","ug/m3 LC","14","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/17/2017","AQS","410290019","3","3","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/18/2017","AQS","410290019","3","2.4","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/19/2017","AQS","410290019","3","2.5","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"05/20/2017","AQS","410290019","3","3.5","ug/m3 LC","15","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/08/2017","AQS","410290019","3","2.2","ug/m3 LC","9","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/09/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/10/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/11/2017","AQS","410290019","3","2.3","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/12/2017","AQS","410290019","3","2.2","ug/m3 LC","9","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/13/2017","AQS","410290019","3","2.4","ug/m3 LC","10","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/14/2017","AQS","410290019","3","3.1","ug/m3 LC","13","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/15/2017","AQS","410290019","3","2.6","ug/m3 LC","11","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
"06/16/2017","AQS","410290019","3","2","ug/m3 LC","8","SHADY COVE School (SCS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","32780","Medford, OR","41","Oregon","029","Jackson","42.623225","-122.810158"
